X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
21.839094	2.677244e-06	-3.533937e-05	-1.285404e-07	-5.498484e-07	
21.840094	3.781319e-06	-1.284196e-05	-5.230090e-07	-5.794105e-06	
21.841095	5.138224e-06	-1.276079e-05	-6.713558e-07	-1.871848e-05	
21.842095	3.947007e-06	-1.583706e-05	-1.192290e-06	-1.440254e-05	
21.843095	1.825470e-06	-8.126433e-06	-3.565515e-06	-3.383913e-06	
21.844096	6.467420e-07	-4.311505e-06	-6.401880e-06	-3.007196e-06	
21.845096	2.134324e-06	4.739197e-07	-1.032853e-05	-1.413483e-06	
21.846096	1.655959e-07	4.414133e-06	-8.724725e-06	1.940442e-06	
21.847097	-1.061136e-06	1.429674e-05	1.433429e-06	-2.502644e-06	
21.848097	2.162143e-06	1.772370e-05	8.025711e-06	-4.412373e-06	
21.849097	2.004816e-06	3.294608e-06	9.408216e-06	6.678205e-07	
21.850098	-5.005504e-07	-1.607923e-06	6.424621e-06	4.360125e-06	
21.851098	-1.744258e-06	2.710987e-06	1.308831e-06	6.480931e-06	
21.852098	-6.391565e-07	1.627289e-06	2.216572e-06	3.912350e-06	
21.853099	5.910605e-07	1.275571e-09	1.957597e-06	3.265369e-07	
21.854099	-1.321194e-06	-2.522996e-06	-2.099268e-06	1.605926e-06	
21.855099	-2.399774e-06	-3.599296e-06	-2.005164e-06	-1.542166e-06	
21.856100	-2.759473e-06	-1.786819e-06	4.784322e-08	-4.955951e-06	
21.857100	-3.695876e-06	-1.760649e-06	8.899779e-07	7.752594e-08	
21.858100	-2.588129e-06	-6.246583e-07	1.939479e-06	6.682045e-06	
21.859101	3.500111e-07	-1.127322e-06	2.470348e-06	1.233740e-05	
21.860101	2.724147e-06	-3.752350e-06	1.583758e-06	1.391474e-05	
21.861101	-3.816770e-07	8.509620e-08	-1.316880e-07	1.104144e-05	
21.862101	-5.820183e-06	1.437861e-06	-1.109690e-06	1.198103e-05	
21.863102	-3.131476e-06	-3.373797e-06	-7.320033e-07	1.116503e-05	
21.864102	2.833277e-06	-2.370636e-06	-1.238365e-06	-3.381640e-06	
21.865102	1.872181e-06	6.784815e-07	-9.429233e-07	-2.552415e-05	
21.866103	1.374493e-06	1.604340e-07	2.402471e-07	-3.109511e-05	
21.867103	5.259862e-06	6.083618e-07	-5.808709e-07	-2.149755e-05	
21.868103	5.727776e-06	1.282869e-06	-1.839907e-06	-1.823348e-05	
21.869104	3.454026e-06	-4.758506e-07	-3.323322e-06	-1.168224e-05	
21.870104	1.161784e-08	-2.210468e-06	-3.420303e-06	-7.015764e-07	
21.871104	-6.454087e-07	-5.169261e-06	-3.093975e-06	1.212872e-06	
21.872105	3.377927e-06	-7.962991e-06	-3.132811e-06	3.829743e-07	
21.873105	1.169701e-06	-6.437329e-06	2.610662e-07	-9.879145e-08	
21.874105	-3.594889e-06	-3.264864e-06	1.621008e-06	6.547664e-08	
21.875106	-3.956322e-06	1.479155e-06	2.210630e-07	3.858969e-07	
21.876106	-4.498786e-06	5.268889e-06	2.232621e-06	1.472812e-06	
21.877106	-2.995369e-06	7.859513e-06	4.998717e-06	5.124989e-06	
21.878107	-2.496912e-06	9.876910e-06	5.766863e-06	7.570432e-06	
21.879107	-3.722489e-06	7.704400e-06	2.324684e-06	8.589111e-06	
21.880107	-1.616339e-06	6.207575e-06	-2.202853e-06	6.857252e-06	
21.881108	-9.949098e-07	6.494759e-06	-1.802317e-06	1.432035e-05	
21.882108	3.707991e-07	4.077134e-06	-1.553884e-06	3.041867e-05	
21.883108	3.670958e-06	-1.492257e-06	-9.458822e-07	3.308306e-05	
21.884109	2.190793e-06	-3.220302e-06	1.765930e-06	3.079153e-05	
21.885109	3.751967e-07	-2.267772e-06	7.980077e-07	2.565020e-05	
21.886109	-1.015447e-06	-7.578214e-06	4.111823e-07	1.424912e-05	
21.887110	-4.770983e-06	-1.326101e-05	1.665951e-06	1.071984e-05	
21.888110	-3.882513e-06	-1.597078e-05	7.049966e-07	3.151756e-06	
21.889110	1.165959e-07	-1.395538e-05	6.164125e-07	-7.338881e-06	
21.890111	2.187946e-06	1.209823e-06	-1.540263e-06	-1.731817e-05	
21.891111	3.112651e-06	2.195988e-05	-4.079126e-06	-4.325754e-05	
21.892111	9.412526e-07	2.381832e-05	-4.813960e-07	-5.196350e-05	
21.893112	-5.368686e-07	1.034466e-05	-4.396416e-07	-3.107574e-05	
21.894112	1.140357e-06	9.939937e-06	-3.207195e-06	-1.935706e-05	
