X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
21.730059	6.673970e-06	1.006045e-05	2.591553e-06	3.036823e-06	
21.731059	7.178661e-06	1.019332e-05	2.584002e-06	3.037404e-06	
21.732059	7.698708e-06	1.033357e-05	2.576185e-06	3.037382e-06	
21.733060	8.232983e-06	1.048076e-05	2.568149e-06	3.036770e-06	
21.734060	8.780352e-06	1.063448e-05	2.559943e-06	3.035581e-06	
21.735060	9.339686e-06	1.079430e-05	2.551615e-06	3.033828e-06	
21.736061	9.909853e-06	1.095980e-05	2.543213e-06	3.031525e-06	
21.737061	1.048972e-05	1.113056e-05	2.534787e-06	3.028684e-06	
21.738061	1.107816e-05	1.130615e-05	2.526383e-06	3.025318e-06	
21.739061	1.167404e-05	1.148617e-05	2.518051e-06	3.021440e-06	
21.740062	1.227623e-05	1.167017e-05	2.509839e-06	3.017063e-06	
21.741062	1.288360e-05	1.185774e-05	2.501795e-06	3.012201e-06	
21.742062	1.349501e-05	1.204847e-05	2.493967e-06	3.006866e-06	
21.743063	1.410934e-05	1.224191e-05	2.486404e-06	3.001071e-06	
21.744063	1.472546e-05	1.243766e-05	2.479154e-06	2.994829e-06	
21.745063	1.534222e-05	1.263530e-05	2.472265e-06	2.988154e-06	
21.746064	1.595851e-05	1.283439e-05	2.465786e-06	2.981058e-06	
21.747064	1.657319e-05	1.303451e-05	2.459764e-06	2.973554e-06	
21.748064	1.718513e-05	1.323526e-05	2.454249e-06	2.965655e-06	
21.749065	1.779320e-05	1.343619e-05	2.449289e-06	2.957375e-06	
21.750065	1.839627e-05	1.363690e-05	2.444931e-06	2.948726e-06	
21.751065	1.899321e-05	1.383695e-05	2.441224e-06	2.939721e-06	
21.752066	1.958288e-05	1.403593e-05	2.438217e-06	2.930373e-06	
21.753066	2.016416e-05	1.423341e-05	2.435957e-06	2.920696e-06	
21.754066	2.073591e-05	1.442897e-05	2.434493e-06	2.910702e-06	
21.755067	2.129700e-05	1.462219e-05	2.433874e-06	2.900405e-06	
21.756067	2.184630e-05	1.481265e-05	2.434148e-06	2.889816e-06	
21.757067	2.238269e-05	1.499993e-05	2.435362e-06	2.878950e-06	
21.758068	2.290502e-05	1.518359e-05	2.437566e-06	2.867820e-06	
21.759068	2.341218e-05	1.536323e-05	2.440807e-06	2.856437e-06	
21.760068	2.390302e-05	1.553841e-05	2.445134e-06	2.844816e-06	
21.761069	2.437641e-05	1.570872e-05	2.450595e-06	2.832969e-06	
21.762069	2.483124e-05	1.587374e-05	2.457239e-06	2.820910e-06	
21.763069	2.526635e-05	1.603303e-05	2.465114e-06	2.808651e-06	
21.764070	2.568063e-05	1.618618e-05	2.474267e-06	2.796205e-06	
21.765070	2.607294e-05	1.633277e-05	2.484748e-06	2.783586e-06	
21.766070	2.644215e-05	1.647238e-05	2.496605e-06	2.770806e-06	
21.767071	2.678714e-05	1.660458e-05	2.509886e-06	2.757879e-06	
21.768071	2.710676e-05	1.672894e-05	2.524639e-06	2.744817e-06	
21.769071	2.739988e-05	1.684506e-05	2.540913e-06	2.731633e-06	
21.770072	2.766539e-05	1.695250e-05	2.558755e-06	2.718340e-06	
21.771072	2.790214e-05	1.705085e-05	2.578215e-06	2.704952e-06	
