NO_OF_SAMPLES	581
FREQUENCY	100
TIME_STAMP	2021-10-08, 16:24:03	9434.18631139
FIRST_SAMPLE	379
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
500	4.99000	0.351062	0.494409	2.087685	0.258375	0.196640	-0.007951	0.000000	0.000000	0.000000	
501	5.00000	0.511040	0.494208	2.619811	0.204739	0.151122	-0.017223	0.000000	0.000000	0.000000	
502	5.01000	0.418896	0.540012	1.644613	0.231454	0.169476	-0.026238	0.000000	0.000000	0.000000	
503	5.02000	0.442447	0.516356	2.090804	0.167826	0.196043	-0.007882	0.000000	0.000000	0.000000	
504	5.03000	0.282803	0.562138	1.733304	0.204308	0.159965	-0.012216	0.000000	0.000000	0.000000	
505	5.04000	0.373640	0.562612	2.089167	0.222490	0.196413	-0.026220	0.000000	0.000000	0.000000	
506	5.05000	0.373271	0.517279	1.733938	0.249328	0.205748	-0.026285	0.000000	0.000000	0.000000	
507	5.06000	0.396659	0.517602	2.263213	0.276927	0.160625	-0.012586	0.000000	0.000000	0.000000	
508	5.07000	0.396086	0.630874	1.735087	0.195476	0.178190	-0.035273	0.000000	0.000000	0.000000	
509	5.08000	0.373392	0.539839	1.912118	0.222417	0.205522	-0.035411	0.000000	0.000000	0.000000	
510	5.09000	0.509791	0.585902	1.557228	0.249030	0.196834	-0.003444	0.000000	0.000000	0.000000	
511	5.10000	0.533444	0.517210	2.087304	0.222461	0.142289	-0.003444	0.000000	0.000000	0.000000	
512	5.11000	0.396714	0.493808	2.090069	0.195032	0.205275	-0.017081	0.000000	0.000000	0.000000	
513	5.12000	0.397254	0.584581	2.268340	0.167728	0.195871	0.015157	0.000000	0.000000	0.000000	
514	5.13000	0.487384	0.540055	1.911960	0.231185	0.196641	-0.012622	0.000000	0.000000	0.000000	
515	5.14000	0.418745	0.631220	2.001815	0.222506	0.214593	-0.035428	0.000000	0.000000	0.000000	
516	5.15000	0.396142	0.539967	1.911050	0.222734	0.178429	-0.044583	0.000000	0.000000	0.000000	
517	5.16000	0.328286	0.448254	1.644311	0.213132	0.169209	-0.016968	0.000000	0.000000	0.000000	
518	5.17000	0.373599	0.562457	1.734133	0.213253	0.178274	-0.016969	0.000000	0.000000	0.000000	
519	5.18000	0.420013	0.494039	2.620355	0.213503	0.178192	-0.007977	0.000000	0.000000	0.000000	
520	5.19000	0.350311	0.585391	1.290685	0.222228	0.178402	-0.026079	0.000000	0.000000	0.000000	
521	5.20000	0.442782	0.584962	2.532606	0.177490	0.159825	-0.007842	0.000000	0.000000	0.000000	
522	5.21000	0.373502	0.562025	1.380629	0.176840	0.178044	-0.016868	0.000000	0.000000	0.000000	
523	5.22000	0.396610	0.562800	1.908313	0.231985	0.115085	-0.021553	0.000000	0.000000	0.000000	
524	5.23000	0.419058	0.539929	1.912068	0.231206	0.205608	-0.017132	0.000000	0.000000	0.000000	
525	5.24000	0.373531	0.540405	2.175204	0.268106	0.169639	-0.035473	0.000000	0.000000	0.000000	
526	5.25000	0.441485	0.654147	1.912764	0.231479	0.205630	-0.026261	0.000000	0.000000	0.000000	
527	5.26000	0.441921	0.516974	1.644745	0.213249	0.160297	-0.017059	0.000000	0.000000	0.000000	
528	5.27000	0.419625	0.562258	2.090330	0.203802	0.205286	0.010455	0.000000	0.000000	0.000000	
529	5.28000	0.329004	0.539506	2.530484	0.213757	0.150918	-0.007780	0.000000	0.000000	0.000000	
530	5.29000	0.419034	0.516927	1.734802	0.213098	0.196462	-0.021675	0.000000	0.000000	0.000000	
531	5.30000	0.487442	0.631180	2.000488	0.213516	0.169320	-0.017083	0.000000	0.000000	0.000000	
532	5.31000	0.419735	0.493971	2.176650	0.204402	0.160104	-0.012485	0.000000	0.000000	0.000000	
533	5.32000	0.487428	0.585574	2.177732	0.204805	0.169294	-0.040060	0.000000	0.000000	0.000000	
534	5.33000	0.396617	0.539664	1.911007	0.213315	0.169222	-0.012429	0.000000	0.000000	0.000000	
535	5.34000	0.328406	0.585282	1.998618	0.222644	0.151072	-0.012307	0.000000	0.000000	0.000000	
536	5.35000	0.328325	0.539724	1.999236	0.231432	0.178307	-0.012393	0.000000	0.000000	0.000000	
537	5.36000	0.510722	0.380735	2.619476	0.258632	0.196846	-0.022058	0.000000	0.000000	0.000000	
538	5.37000	0.441815	0.539812	1.734258	0.213256	0.178388	-0.021665	0.000000	0.000000	0.000000	
539	5.38000	0.373982	0.425350	2.089584	0.195070	0.205288	-0.026277	0.000000	0.000000	0.000000	
540	5.39000	0.328336	0.562518	1.998471	0.222736	0.151103	-0.021501	0.000000	0.000000	0.000000	
541	5.40000	0.373936	0.402677	2.000687	0.212907	0.214478	-0.017154	0.000000	0.000000	0.000000	
542	5.41000	0.373743	0.516752	2.000804	0.204269	0.196297	-0.026210	0.000000	0.000000	0.000000	
543	5.42000	0.419665	0.493970	2.088009	0.204354	0.160118	-0.012478	0.000000	0.000000	0.000000	
544	5.43000	0.374092	0.562476	2.265220	0.213680	0.160090	-0.016991	0.000000	0.000000	0.000000	
545	5.44000	0.374215	0.493817	2.266640	0.204137	0.196213	-0.007893	0.000000	0.000000	0.000000	
546	5.45000	0.327817	0.585175	1.735967	0.213026	0.223465	-0.021543	0.000000	0.000000	0.000000	
547	5.46000	0.373946	0.517044	2.087158	0.231628	0.160275	-0.017042	0.000000	0.000000	0.000000	
548	5.47000	0.396485	0.562525	2.089529	0.213365	0.196361	-0.021644	0.000000	0.000000	0.000000	
549	5.48000	0.442078	0.539414	1.912587	0.177197	0.178085	-0.026200	0.000000	0.000000	0.000000	
550	5.49000	0.442102	0.516917	1.733405	0.213174	0.160259	-0.007888	0.000000	0.000000	0.000000	
551	5.50000	0.373963	0.425435	2.000310	0.204081	0.196312	-0.021685	0.000000	0.000000	0.000000	
552	5.51000	0.351200	0.539325	2.090157	0.195051	0.205187	-0.012399	0.000000	0.000000	0.000000	
553	5.52000	0.328090	0.539487	1.734979	0.212974	0.205355	-0.012372	0.000000	0.000000	0.000000	
554	5.53000	0.532782	0.653962	1.735141	0.204267	0.169334	-0.012497	0.000000	0.000000	0.000000	
555	5.54000	0.396458	0.539960	2.088107	0.231639	0.178424	-0.026259	0.000000	0.000000	0.000000	
556	5.55000	0.351398	0.562123	1.999771	0.195249	0.159921	-0.003135	0.000000	0.000000	0.000000	
557	5.56000	0.396544	0.539536	1.912407	0.204058	0.196300	-0.012449	0.000000	0.000000	0.000000	
558	5.57000	0.350895	0.516788	1.468161	0.230655	0.196469	0.010529	0.000000	0.000000	0.000000	
559	5.58000	0.397169	0.516890	2.531499	0.222488	0.178228	-0.003351	0.000000	0.000000	0.000000	
560	5.59000	0.260305	0.493724	1.998875	0.213355	0.169033	-0.012288	0.000000	0.000000	0.000000	
561	5.60000	0.419596	0.517270	2.530115	0.232169	0.151267	-0.035487	0.000000	0.000000	0.000000	
562	5.61000	0.396638	0.631105	2.176401	0.222839	0.151137	-0.016971	0.000000	0.000000	0.000000	
563	5.62000	0.351260	0.493847	2.266000	0.195597	0.178083	-0.035356	0.000000	0.000000	0.000000	
564	5.63000	0.373938	0.494591	2.441537	0.258943	0.178564	-0.026345	0.000000	0.000000	0.000000	
565	5.64000	0.419311	0.562605	2.266887	0.213515	0.196376	-0.026279	0.000000	0.000000	0.000000	
566	5.65000	0.419258	0.517004	1.733044	0.222299	0.160311	-0.012465	0.000000	0.000000	0.000000	
567	5.66000	0.283196	0.630166	2.267340	0.168342	0.177673	-0.012171	0.000000	0.000000	0.000000	
568	5.67000	0.373564	0.562839	2.000142	0.249352	0.205655	-0.012509	0.000000	0.000000	0.000000	
569	5.68000	0.510369	0.448781	1.998770	0.213636	0.151354	-0.035574	0.000000	0.000000	0.000000	
570	5.69000	0.373598	0.539759	1.911770	0.222299	0.196436	-0.021631	0.000000	0.000000	0.000000	
571	5.70000	0.395840	0.585451	1.647691	0.221999	0.232707	-0.026244	0.000000	0.000000	0.000000	
572	5.71000	0.442159	0.494076	1.910795	0.204371	0.160202	-0.021671	0.000000	0.000000	0.000000	
573	5.72000	0.259606	0.654204	2.086256	0.259403	0.151303	-0.039781	0.000000	0.000000	0.000000	
574	5.73000	0.442105	0.494542	2.087530	0.249482	0.178607	-0.012619	0.000000	0.000000	0.000000	
575	5.74000	0.374187	0.517364	2.618586	0.259017	0.169455	-0.017154	0.000000	0.000000	0.000000	
576	5.75000	0.396826	0.562430	2.088434	0.213321	0.169163	-0.003250	0.000000	0.000000	0.000000	
577	5.76000	0.579027	0.539502	2.089937	0.168074	0.160027	-0.007999	0.000000	0.000000	0.000000	
578	5.77000	0.487554	0.699691	2.266922	0.222620	0.178354	-0.007910	0.000000	0.000000	0.000000	
579	5.78000	0.419340	0.448355	1.911970	0.204046	0.196383	-0.021721	0.000000	0.000000	0.000000	
580	5.79000	0.282784	0.630485	1.911984	0.195310	0.177944	-0.012191	0.000000	0.000000	0.000000	
581	5.80000	0.419614	0.494016	2.266027	0.204439	0.178213	-0.021696	0.000000	0.000000	0.000000	
582	5.81000	0.486851	0.722888	1.734391	0.249647	0.178671	-0.017077	0.000000	0.000000	0.000000	
583	5.82000	0.419097	0.539646	2.090357	0.195395	0.205354	-0.040025	0.000000	0.000000	0.000000	
584	5.83000	0.442064	0.562585	1.911307	0.213329	0.169279	-0.012474	0.000000	0.000000	0.000000	
585	5.84000	0.419126	0.562452	2.001996	0.204117	0.214434	-0.021674	0.000000	0.000000	0.000000	
586	5.85000	0.419465	0.517006	1.998965	0.222445	0.160269	-0.012488	0.000000	0.000000	0.000000	
587	5.86000	0.488149	0.562129	2.266997	0.168239	0.159865	-0.007877	0.000000	0.000000	0.000000	
588	5.87000	0.419185	0.584860	1.469600	0.176717	0.178050	-0.003152	0.000000	0.000000	0.000000	
589	5.88000	0.419555	0.516792	1.999495	0.204337	0.160125	-0.012454	0.000000	0.000000	0.000000	
590	5.89000	0.396136	0.585464	1.646332	0.231009	0.205581	-0.007868	0.000000	0.000000	0.000000	
591	5.90000	0.396819	0.516387	2.090734	0.176893	0.205113	-0.012441	0.000000	0.000000	0.000000	
592	5.91000	0.373750	0.630669	2.001729	0.195188	0.196155	-0.012345	0.000000	0.000000	0.000000	
593	5.92000	0.488002	0.448389	2.178192	0.203918	0.196387	-0.003479	0.000000	0.000000	0.000000	
594	5.93000	0.396716	0.517153	2.264505	0.231840	0.160303	-0.026267	0.000000	0.000000	0.000000	
595	5.94000	0.487554	0.562246	1.735636	0.176928	0.178133	-0.012461	0.000000	0.000000	0.000000	
596	5.95000	0.351300	0.653674	2.443685	0.213716	0.178091	-0.012348	0.000000	0.000000	0.000000	
597	5.96000	0.396797	0.494338	2.264001	0.231876	0.151260	-0.026271	0.000000	0.000000	0.000000	
598	5.97000	0.373387	0.539629	1.735889	0.212945	0.223541	-0.021635	0.000000	0.000000	0.000000	
599	5.98000	0.396171	0.700022	2.087448	0.259097	0.160480	-0.021585	0.000000	0.000000	0.000000	
600	5.99000	0.419064	0.562706	1.733275	0.222486	0.160322	-0.021611	0.000000	0.000000	0.000000	
601	6.00000	0.328871	0.516624	2.174014	0.196074	0.096588	-0.026013	0.000000	0.000000	0.000000	
