NO_OF_FRAMES	581
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-10-08, 16:24:03	9434.18631139
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
839	8.38000	322.593	322.768	1622.192	259.289	475.425	1341.847	241.578	532.040	1021.518	304.552	639.664	822.452	268.481	163.589	1352.981	266.917	70.895	1035.889	355.720	-48.901	854.597	295.636	474.296	823.342	243.570	403.879	442.427	205.564	359.532	54.477	165.001	304.832	20.099	301.573	400.838	28.402	384.474	383.276	27.074	278.935	114.288	850.829	260.321	184.047	439.071	214.787	221.277	54.426	167.866	272.266	27.232	311.637	187.754	28.941	399.042	210.025	23.655
840	8.39000	322.684	322.784	1622.142	259.244	475.452	1342.056	241.651	531.992	1021.483	304.548	639.650	822.255	268.503	163.572	1353.039	267.060	70.879	1035.861	355.802	-49.029	854.611	295.648	474.258	823.234	243.692	403.765	442.419	205.399	359.652	54.583	165.185	304.856	19.940	301.445	400.715	28.496	384.596	383.083	26.970	278.847	114.360	850.801	260.377	184.136	439.189	214.781	221.304	54.526	167.783	272.229	27.064	311.696	187.685	28.975	398.938	209.788	23.774
841	8.40000	322.780	322.785	1622.136	259.562	475.291	1341.946	241.633	531.948	1021.490	304.570	639.538	822.207	268.566	163.605	1353.178	266.859	70.827	1035.975	355.730	-48.847	854.456	295.780	474.260	823.201	243.651	403.856	442.481	205.364	359.589	54.584	165.009	304.909	20.190	301.568	400.817	28.430	384.620	382.924	26.723	278.756	114.360	850.814	260.486	184.103	439.125	214.914	221.480	54.368	167.564	272.265	27.243	311.728	187.823	29.066	399.141	209.835	23.838
842	8.41000	322.893	322.841	1622.147	259.436	475.494	1341.950	241.718	531.941	1021.510	304.603	639.538	822.361	268.583	163.557	1353.149	267.152	71.156	1035.768	355.824	-48.816	854.535	295.824	474.261	823.247	243.606	403.855	442.516	205.481	359.641	54.638	164.982	304.902	20.184	301.690	400.802	28.424	384.465	383.050	26.897	278.811	114.286	850.923	260.423	184.026	438.955	214.800	221.360	54.595	167.792	272.058	27.319	311.590	187.861	28.958	399.078	209.886	23.809
843	8.42000	323.011	322.885	1622.145	259.637	475.296	1342.076	241.757	531.870	1021.472	304.636	639.346	822.271	268.527	163.571	1353.144	267.123	70.898	1035.843	355.803	-48.948	854.546	295.787	474.313	823.260	243.735	403.758	442.380	205.360	359.800	54.749	164.997	304.933	20.078	301.681	400.773	28.455	384.632	383.141	26.924	278.816	114.378	850.815	260.510	184.054	439.038	214.930	221.493	54.493	167.691	272.274	27.387	311.682	187.873	28.893	398.894	209.753	23.544
844	8.43000	323.087	322.862	1622.188	259.694	475.379	1342.054	241.749	531.824	1021.482	304.351	639.356	822.166	268.780	163.697	1353.258	267.050	70.882	1035.965	355.919	-48.861	854.626	295.863	474.377	823.261	243.748	403.726	442.408	205.515	359.658	54.313	164.928	304.879	20.058	301.468	400.780	28.363	384.583	383.007	26.839	278.860	114.421	850.878	260.478	184.053	439.135	214.945	221.381	54.351	167.667	272.244	27.278	311.514	187.819	28.950	399.090	209.915	23.609
845	8.44000	323.202	322.819	1622.141	259.751	475.466	1341.872	241.746	531.890	1021.470	304.482	639.305	822.196	268.972	163.623	1353.285	267.098	70.887	1035.964	355.943	-48.895	854.480	295.860	474.313	823.245	243.708	403.803	442.292	205.428	359.698	54.357	165.100	304.938	20.080	301.571	400.741	28.352	384.424	383.085	26.848	278.941	114.393	850.771	260.448	184.061	439.000	214.173	221.137	55.146	167.664	272.179	27.448	311.800	187.802	29.098	399.027	209.961	23.656
846	8.45000	323.253	322.844	1622.120	259.988	475.727	1342.001	241.779	531.734	1021.382	304.617	639.314	822.100	268.915	163.687	1353.186	267.299	70.946	1035.957	356.041	-48.745	854.660	295.964	474.342	823.199	243.853	403.758	442.430	205.547	359.602	54.450	164.922	304.791	20.243	301.539	400.670	28.422	384.533	383.114	27.002	278.966	114.394	850.865	260.432	184.024	439.139	215.057	221.474	54.368	167.695	272.316	26.957	311.629	187.809	29.152	399.011	209.829	23.655
847	8.46000	323.321	322.904	1622.146	259.993	475.418	1341.937	241.752	531.874	1021.438	304.454	639.100	822.035	268.982	163.579	1353.245	267.317	71.020	1035.826	356.087	-48.800	854.574	295.976	474.346	823.246	243.788	403.837	442.434	205.671	359.490	54.095	164.983	304.920	20.137	301.347	400.664	28.333	384.403	383.054	27.040	279.025	114.374	850.831	260.591	184.053	439.052	214.849	221.471	54.506	167.597	272.286	27.154	311.640	187.836	28.974	399.058	209.918	23.708
848	8.47000	323.385	322.887	1622.132	260.030	475.666	1341.974	241.811	531.871	1021.526	304.443	639.208	822.171	268.943	163.711	1353.147	267.332	70.997	1035.969	356.121	-48.533	854.581	296.076	474.368	823.294	243.834	403.767	442.321	205.569	359.529	54.213	165.048	304.899	20.159	301.585	400.713	28.323	384.687	383.103	27.027	279.080	114.290	850.890	260.381	184.034	439.163	214.711	221.253	54.451	167.758	272.157	27.509	311.645	187.822	29.005	399.043	210.027	23.727
849	8.48000	323.464	322.844	1622.134	260.062	475.316	1341.885	241.855	531.773	1021.502	304.567	639.214	822.085	268.992	163.541	1353.248	267.332	70.875	1036.103	356.159	-48.633	854.520	296.113	474.328	823.233	243.768	403.792	442.382	205.473	359.628	54.645	165.096	304.913	20.137	301.536	400.718	28.420	384.250	382.784	26.802	279.129	114.398	850.892	260.637	184.130	439.034	214.747	221.437	54.498	167.644	272.225	27.252	311.750	187.794	29.026	399.097	209.832	23.866
850	8.49000	323.533	322.841	1622.074	260.066	475.563	1341.862	241.931	531.829	1021.518	304.487	639.014	822.027	269.186	163.753	1353.254	267.314	70.931	1035.904	356.222	-48.807	854.575	296.136	474.334	823.184	243.766	403.787	442.499	205.736	359.668	54.503	165.140	304.908	20.127	301.727	400.786	28.388	384.439	383.017	26.815	279.028	114.375	850.887	260.529	184.116	438.935	215.070	221.538	54.314	167.596	272.307	27.449	311.855	187.671	28.978	398.998	209.903	23.705
851	8.50000	323.575	322.875	1622.062	260.156	475.487	1341.870	241.860	531.766	1021.447	304.521	639.050	822.104	269.275	163.665	1353.391	267.515	70.964	1035.887	356.382	-48.745	854.375	296.250	474.401	823.250	243.857	403.755	442.383	205.397	359.788	54.778	165.071	304.829	20.124	301.417	400.828	28.358	384.496	383.058	27.003	279.103	114.336	850.837	260.642	184.088	438.985	215.303	221.496	54.306	167.677	272.345	27.127	311.499	187.873	29.003	398.896	209.751	23.815
852	8.51000	323.653	322.882	1622.127	260.369	475.633	1342.015	241.906	531.709	1021.402	304.592	638.962	822.195	269.351	163.655	1353.316	267.456	70.835	1036.108	356.471	-48.498	854.389	296.345	474.356	823.215	243.945	403.811	442.383	205.629	359.574	54.408	165.091	304.938	20.149	301.625	400.880	28.512	384.507	383.080	26.722	279.213	114.318	850.868	260.492	184.036	439.133	214.838	221.345	54.523	167.627	272.202	27.296	311.636	187.872	28.902	399.163	209.927	23.757
853	8.52000	323.757	322.837	1622.072	260.366	475.428	1341.986	241.997	531.764	1021.429	304.456	638.833	821.908	269.142	163.556	1353.250	267.454	70.902	1035.975	356.443	-48.564	854.495	296.374	474.327	823.203	243.811	403.810	442.317	205.598	359.623	54.437	164.968	304.859	20.194	301.314	400.656	28.420	384.497	383.094	26.846	279.243	114.300	850.819	260.558	184.117	439.003	214.935	221.472	54.577	167.721	272.299	27.467	311.592	187.883	28.992	398.981	209.872	23.752
854	8.53000	323.762	322.844	1622.059	260.463	475.417	1341.936	242.070	531.766	1021.354	304.516	638.825	821.935	269.421	163.664	1353.309	267.593	70.979	1035.980	356.602	-48.528	854.441	296.343	474.369	823.223	243.964	403.803	442.490	205.384	359.640	54.756	165.093	304.872	20.078	301.527	400.782	28.369	384.562	382.990	26.689	279.215	114.308	850.829	260.433	184.228	439.032	215.094	221.361	54.449	167.588	272.393	27.670	311.752	187.832	28.830	399.042	209.876	23.634
855	8.54000	323.812	322.846	1622.088	260.348	475.572	1341.926	242.044	531.782	1021.528	304.530	638.803	821.999	269.489	163.656	1353.263	267.582	70.991	1036.013	356.610	-48.510	854.498	296.433	474.323	823.178	244.095	403.729	442.322	205.385	359.585	54.514	164.920	304.872	20.156	301.548	400.810	28.390	384.575	383.076	27.078	279.316	114.308	850.828	260.595	184.128	438.975	214.731	221.379	54.460	167.882	272.201	27.622	311.647	187.838	29.029	399.100	209.962	23.673
856	8.55000	323.932	322.798	1622.053	260.455	475.524	1342.054	242.086	531.744	1021.362	304.545	638.777	821.989	269.261	163.731	1353.265	267.727	71.129	1036.104	356.692	-48.412	854.620	296.458	474.287	823.170	243.979	403.733	442.470	205.396	359.613	54.717	165.062	304.884	20.095	301.764	400.702	28.531	384.744	382.974	26.953	279.333	114.351	850.822	260.608	184.093	439.040	214.511	221.352	54.711	167.893	272.238	27.114	311.616	187.751	29.075	399.171	209.887	23.694
857	8.56000	323.969	322.837	1622.064	260.444	475.566	1342.005	242.109	531.796	1021.448	304.472	638.846	821.863	269.453	163.727	1353.209	267.728	70.999	1036.046	356.618	-48.404	854.538	296.479	474.388	823.241	244.046	403.768	442.367	205.650	359.522	54.331	164.989	304.864	20.113	301.433	400.745	28.168	384.408	383.115	26.970	279.465	114.411	850.876	260.670	184.090	439.109	215.074	221.444	54.373	167.582	272.253	27.418	311.750	187.880	28.810	398.911	209.804	23.660
858	8.57000	323.941	322.817	1622.026	260.734	475.556	1341.941	242.206	531.765	1021.374	304.606	638.600	821.819	269.493	163.871	1353.257	267.907	71.023	1035.835	356.764	-48.500	854.581	296.586	474.374	823.168	244.133	403.696	442.383	205.407	359.567	54.113	164.943	304.875	20.229	301.500	400.752	28.301	384.499	383.125	26.988	279.439	114.355	850.867	260.818	184.061	438.993	214.658	221.319	54.603	167.673	272.259	27.357	311.693	187.754	28.790	399.030	209.930	23.799
859	8.58000	324.000	322.814	1622.014	260.594	475.639	1342.021	242.323	531.749	1021.299	304.679	638.752	821.862	269.418	163.560	1353.368	267.905	71.027	1035.938	356.874	-48.540	854.497	296.582	474.421	823.159	244.107	403.668	442.402	205.492	359.585	54.584	165.028	304.840	20.108	301.448	400.684	28.137	384.628	383.121	26.750	279.507	114.360	850.789	260.785	184.199	438.920	214.793	221.387	54.425	167.607	272.161	27.373	311.828	187.790	29.018	399.039	209.919	23.675
860	8.59000	324.019	322.788	1621.993	260.772	475.487	1341.809	242.260	531.739	1021.445	304.832	638.911	821.893	269.509	163.836	1353.373	267.842	71.029	1035.983	356.865	-48.476	854.504	296.584	474.433	823.143	244.061	403.750	442.425	205.511	359.549	54.479	165.052	304.955	20.093	301.522	400.835	28.459	384.613	383.127	26.583	279.534	114.377	850.867	260.805	184.077	439.104	215.053	221.399	54.495	167.414	272.326	27.164	311.585	187.799	29.020	399.071	209.921	23.708
861	8.60000	324.045	322.863	1622.000	260.904	475.469	1341.759	242.294	531.773	1021.404	304.769	638.847	821.850	269.552	163.658	1353.141	267.891	70.973	1036.117	357.165	-48.437	854.441	296.690	474.366	823.181	244.032	403.827	442.434	205.341	359.631	54.646	164.958	304.944	20.220	301.542	400.510	28.214	384.651	383.085	26.849	279.707	114.400	850.862	260.616	184.023	439.212	214.838	221.348	54.390	167.589	272.312	27.452	311.859	187.779	28.961	399.034	210.029	23.725
862	8.61000	324.127	322.838	1622.012	260.968	475.608	1342.021	242.443	531.822	1021.499	304.765	638.831	821.797	269.713	163.695	1353.275	268.049	71.061	1036.048	357.081	-48.357	854.384	296.636	474.393	823.229	244.137	403.745	442.361	205.442	359.664	54.627	165.090	304.932	20.167	301.647	400.685	28.254	384.282	382.923	26.746	279.620	114.321	850.847	260.779	184.071	439.060	214.194	221.238	55.077	167.562	272.152	27.534	311.693	187.750	28.900	398.987	209.860	23.658
863	8.62000	324.143	322.906	1622.013	260.882	475.674	1341.873	242.503	531.716	1021.348	304.914	638.983	821.855	269.584	163.850	1353.273	268.000	71.054	1035.930	357.127	-48.396	854.486	296.845	474.407	823.205	244.147	403.776	442.417	205.308	359.654	54.674	165.013	304.902	20.294	301.461	400.795	28.311	384.602	383.108	26.675	279.722	114.325	850.915	260.689	184.061	439.250	214.847	221.461	54.525	167.525	272.316	27.189	311.977	187.684	28.873	399.183	209.861	23.613
864	8.63000	324.222	322.899	1621.965	261.012	475.632	1341.988	242.488	531.826	1021.481	304.934	639.005	821.972	269.602	163.662	1353.413	268.049	71.148	1035.989	357.282	-48.463	854.530	296.774	474.422	823.167	244.247	403.733	442.338	205.230	359.775	54.859	165.029	304.952	20.261	301.450	400.906	28.411	384.574	383.014	26.813	279.729	114.347	850.930	260.872	184.216	439.110	215.259	221.630	54.380	167.623	272.100	27.451	311.835	187.869	28.991	399.041	209.901	23.796
865	8.64000	324.218	322.874	1621.986	261.079	475.823	1342.127	242.485	531.880	1021.486	305.056	638.889	822.005	269.660	163.683	1353.328	268.121	71.183	1036.093	357.327	-48.475	854.520	296.727	474.394	823.220	244.195	403.778	442.430	205.416	359.694	54.940	165.045	304.866	20.315	301.577	400.825	28.412	384.464	383.187	27.063	279.877	114.349	850.920	260.722	184.162	439.104	214.720	221.284	54.569	167.603	272.276	27.262	311.694	187.783	28.947	398.988	209.874	23.638
866	8.65000	324.246	322.920	1621.966	261.221	475.588	1341.999	242.538	531.954	1021.428	304.917	639.149	822.026	269.764	163.750	1353.414	268.065	70.985	1036.272	357.191	-48.498	854.497	296.836	474.410	823.142	244.173	403.700	442.388	205.480	359.649	54.722	164.997	304.890	20.326	301.499	400.793	28.471	384.582	382.879	26.778	279.879	114.323	850.911	261.121	184.111	438.897	214.803	221.453	54.515	167.592	272.188	27.285	311.736	187.862	28.861	399.143	209.909	23.700
867	8.66000	324.213	322.937	1621.943	261.154	475.863	1342.055	242.659	531.923	1021.456	304.956	638.992	821.977	269.930	163.838	1353.362	268.420	71.240	1036.026	357.305	-48.383	854.580	296.888	474.387	823.150	244.149	403.796	442.411	205.524	359.671	54.630	165.178	304.877	20.116	301.662	400.936	28.554	384.493	383.083	27.061	279.904	114.330	850.830	261.034	184.136	439.066	214.829	221.346	54.559	167.704	272.294	27.606	311.594	187.823	29.009	399.135	209.949	23.547
868	8.67000	324.247	322.904	1621.949	261.415	475.808	1342.035	242.696	532.016	1021.587	305.103	639.086	822.067	269.868	163.775	1353.359	268.287	71.330	1036.097	357.496	-48.477	854.674	296.914	474.387	823.089	244.209	403.721	442.446	205.696	359.681	54.442	165.000	304.857	20.134	301.698	400.856	28.343	384.699	382.985	26.578	279.986	114.367	850.813	261.046	184.046	439.027	215.020	221.474	54.425	167.779	272.257	27.265	311.827	187.795	29.136	399.087	209.991	23.664
869	8.68000	324.306	322.887	1621.972	261.226	475.774	1342.110	242.774	532.078	1021.561	305.136	639.178	821.984	269.818	163.826	1353.392	268.338	71.049	1036.282	357.384	-48.509	854.635	296.957	474.388	823.161	244.205	403.755	442.438	205.312	359.675	54.714	165.046	304.810	20.168	301.456	400.770	28.354	384.628	383.146	26.963	279.998	114.312	850.908	261.119	184.046	438.946	214.956	221.436	54.383	167.552	272.152	27.347	311.708	187.753	28.922	398.932	210.006	23.564
870	8.69000	324.292	322.929	1621.991	261.354	475.914	1342.065	242.821	532.039	1021.541	305.249	639.039	821.920	269.985	163.820	1353.427	268.407	71.213	1036.261	357.566	-48.442	854.837	297.007	474.331	823.141	244.100	403.642	442.438	206.004	359.577	54.234	164.998	304.780	20.273	301.550	400.837	28.342	384.568	383.108	26.843	280.111	114.373	850.875	260.961	184.155	439.044	214.978	221.444	54.469	167.829	272.121	27.454	311.639	187.755	29.023	399.080	209.947	23.857
871	8.70000	324.364	322.929	1621.950	261.585	475.910	1342.155	242.904	532.200	1021.492	305.335	639.295	822.008	269.964	163.986	1353.458	268.442	71.001	1036.281	357.571	-48.415	854.894	297.031	474.321	823.179	244.204	403.741	442.360	205.386	359.746	54.776	164.931	304.857	20.262	301.768	400.806	28.576	384.667	382.947	26.824	280.208	114.357	850.981	261.285	184.041	439.004	214.960	221.461	54.441	167.605	272.309	27.370	311.813	187.730	29.027	398.994	209.817	23.712
872	8.71000	324.449	322.979	1621.950	261.553	476.034	1342.148	242.967	532.151	1021.489	305.434	639.232	822.005	270.064	163.929	1353.425	268.633	71.231	1036.367	357.747	-48.475	855.043	297.003	474.327	823.103	244.220	403.703	442.418	205.401	359.651	54.646	164.963	304.911	20.199	301.615	400.748	28.446	384.502	383.086	26.943	280.278	114.354	850.916	261.335	184.098	438.933	214.782	221.296	54.690	167.766	272.394	27.225	311.849	187.860	29.063	398.879	209.782	23.733
873	8.72000	324.414	323.049	1621.991	261.525	475.903	1341.951	242.976	532.272	1021.527	305.474	639.269	821.994	270.184	163.996	1353.339	268.598	71.104	1036.518	357.712	-48.558	854.947	297.075	474.345	823.203	244.100	403.683	442.465	205.480	359.629	54.436	165.144	304.840	20.128	301.677	400.847	28.488	384.467	383.116	26.905	280.312	114.355	850.843	261.137	184.255	438.961	215.008	221.509	54.417	167.725	272.300	27.228	311.693	187.782	28.843	399.214	209.821	23.685
874	8.73000	324.483	323.111	1621.979	261.602	475.887	1342.049	243.013	532.416	1021.622	305.539	639.410	822.096	270.260	163.970	1353.523	268.423	71.053	1036.719	357.841	-48.416	855.060	297.174	474.357	823.190	244.149	403.729	442.359	205.543	359.688	54.434	164.950	304.845	20.244	301.480	400.796	28.414	384.511	383.200	27.012	280.279	114.339	850.890	261.075	184.022	439.152	214.855	221.373	54.401	167.599	272.256	27.160	311.684	187.799	28.903	398.845	209.739	23.566
875	8.74000	324.526	323.148	1621.979	261.687	475.927	1342.089	243.067	532.448	1021.524	305.576	639.451	821.987	270.186	163.990	1353.553	268.822	71.136	1036.723	357.822	-48.543	855.126	297.178	474.405	823.117	244.300	403.755	442.451	205.215	359.823	55.047	165.071	304.840	20.147	301.617	400.906	28.506	384.555	383.139	26.918	280.282	114.276	850.881	261.267	184.086	438.892	214.859	221.497	54.405	167.573	272.135	27.562	311.651	187.753	28.926	399.120	209.859	23.738
876	8.75000	324.492	323.194	1621.919	261.924	476.052	1341.921	243.192	532.405	1021.471	305.643	639.508	822.008	270.408	163.941	1353.561	268.761	71.068	1036.769	357.837	-48.514	855.116	297.171	474.370	823.182	244.323	403.634	442.382	205.643	359.526	54.278	165.023	304.827	20.304	301.539	400.687	28.495	384.644	383.111	26.707	280.360	114.295	850.811	261.179	184.129	438.869	214.626	221.260	54.605	167.480	272.133	27.313	311.695	187.795	29.033	399.107	209.931	23.679
877	8.76000	324.543	323.298	1621.919	261.815	476.147	1342.150	243.358	532.385	1021.446	305.763	639.602	822.125	270.323	164.080	1353.522	268.865	71.231	1036.895	358.015	-48.467	855.132	297.120	474.461	823.157	244.242	403.692	442.283	205.535	359.534	54.455	165.031	304.841	20.248	301.758	400.824	28.524	384.497	383.086	26.964	280.387	114.362	850.949	261.282	184.090	438.923	214.519	221.315	54.771	167.492	272.216	27.359	311.670	187.850	29.050	399.022	209.953	23.640
878	8.77000	324.465	323.399	1621.986	261.853	476.192	1342.229	243.310	532.467	1021.491	305.787	639.609	822.099	270.278	163.988	1353.568	269.090	71.054	1036.858	358.076	-48.519	855.398	297.294	474.421	823.079	244.361	403.711	442.419	205.458	359.723	54.764	165.149	304.895	20.151	301.573	400.881	28.322	384.608	383.135	26.619	280.409	114.452	850.827	261.178	184.275	438.956	215.098	221.514	54.432	167.566	272.186	27.242	311.772	187.818	28.987	399.051	209.866	23.827
879	8.78000	324.595	323.465	1621.952	261.893	476.405	1342.216	243.400	532.465	1021.526	305.877	639.685	822.049	270.466	164.030	1353.530	268.991	71.045	1037.017	358.206	-48.608	855.344	297.367	474.363	823.090	244.300	403.706	442.499	205.193	359.842	54.828	165.026	304.844	20.275	301.406	400.680	28.279	384.468	383.029	26.913	280.463	114.352	850.904	261.362	184.074	439.040	214.960	221.330	54.500	167.578	272.179	27.231	311.613	187.711	28.967	399.061	209.877	23.757
880	8.79000	324.572	323.568	1621.931	261.985	476.138	1342.135	243.430	532.408	1021.522	306.127	639.589	822.111	270.576	164.230	1353.587	269.042	70.910	1037.055	358.287	-48.616	855.591	297.389	474.431	823.210	244.329	403.760	442.342	205.465	359.617	54.740	165.140	304.834	20.183	301.501	400.818	28.345	384.599	383.102	27.048	280.535	114.484	850.845	261.418	184.101	438.987	214.915	221.370	54.469	167.875	272.119	27.284	311.613	187.805	28.991	398.946	209.769	23.571
881	8.80000	324.637	323.615	1621.968	261.998	476.216	1342.082	243.519	532.526	1021.538	306.110	639.687	822.116	270.512	163.999	1353.566	269.080	71.046	1037.112	358.197	-48.747	855.711	297.498	474.349	823.100	244.392	403.763	442.401	205.247	359.739	54.840	164.921	304.903	20.165	301.609	400.622	28.457	384.667	383.038	26.788	280.513	114.365	850.909	261.264	184.253	438.853	214.878	221.531	54.401	167.502	272.202	27.369	311.582	187.785	29.018	399.048	209.881	23.667
882	8.81000	324.652	323.699	1621.939	261.960	476.209	1342.114	243.481	532.612	1021.485	306.003	639.768	822.121	270.617	164.235	1353.562	269.098	71.227	1037.162	358.441	-48.649	855.514	297.426	474.368	823.147	244.323	403.743	442.485	205.451	359.630	54.740	165.202	304.960	20.054	301.636	400.831	28.469	384.575	383.101	26.872	280.491	114.422	850.942	261.284	184.176	438.970	214.997	221.508	54.479	167.524	272.295	27.502	311.875	187.754	28.764	399.025	209.814	23.682
883	8.82000	324.737	323.758	1621.967	262.133	476.176	1342.032	243.662	532.586	1021.523	306.324	639.676	822.090	270.499	164.039	1353.569	269.165	71.062	1037.108	358.533	-48.677	855.711	297.485	474.452	823.249	244.456	403.732	442.402	205.382	359.759	55.013	165.031	304.893	20.110	301.737	400.770	28.453	384.706	382.910	26.610	280.532	114.437	850.939	261.360	184.140	438.918	215.232	221.447	54.402	167.687	272.464	27.265	311.584	187.730	29.033	399.117	209.859	23.707
884	8.83000	324.827	323.838	1621.938	262.130	476.322	1342.198	243.685	532.556	1021.493	306.463	639.698	822.040	270.601	164.099	1353.569	269.375	70.846	1037.245	358.549	-48.855	855.806	297.518	474.424	823.157	244.470	403.759	442.432	205.232	359.861	55.042	165.066	304.973	20.217	301.571	400.786	28.392	384.868	383.128	27.029	280.559	114.535	850.869	261.390	184.127	438.984	215.095	221.479	54.444	167.589	272.268	27.171	311.653	187.804	28.961	399.052	209.881	23.671
885	8.84000	324.882	323.845	1621.896	262.134	476.278	1342.237	243.823	532.514	1021.547	306.374	639.747	822.147	270.597	164.149	1353.767	269.494	70.763	1037.229	358.675	-48.891	856.035	297.630	474.425	823.114	244.420	403.744	442.524	205.358	359.660	54.928	165.149	304.865	20.153	301.683	400.811	28.439	384.592	382.933	26.940	280.606	114.480	850.919	261.269	184.281	438.845	214.969	221.556	54.362	167.903	272.147	26.917	311.708	187.786	28.943	398.996	209.948	23.756
886	8.85000	324.895	323.948	1621.895	262.232	476.277	1342.206	243.911	532.639	1021.430	306.607	639.679	822.133	270.799	164.115	1353.668	269.490	70.808	1037.313	358.766	-48.965	856.022	297.602	474.400	823.104	244.483	403.821	442.416	205.187	359.693	55.094	164.950	304.873	20.205	301.483	400.731	28.483	384.706	382.979	26.935	280.739	114.555	850.891	261.166	184.137	438.940	215.145	221.496	54.420	167.510	272.235	27.299	311.693	187.804	28.949	399.005	209.884	23.696
887	8.86000	324.943	323.978	1621.926	262.305	476.204	1342.155	243.952	532.620	1021.484	306.793	639.559	821.946	270.894	164.240	1353.775	269.475	70.882	1037.332	358.794	-49.010	856.138	297.644	474.495	823.158	244.474	403.838	442.434	205.435	359.744	54.733	165.100	304.820	20.342	301.648	400.801	28.415	384.278	382.906	26.708	280.773	114.579	850.871	261.309	184.094	438.934	214.924	221.431	54.380	167.618	272.295	27.243	311.788	187.805	29.008	399.014	209.931	23.672
888	8.87000	324.953	324.030	1621.935	262.293	476.264	1342.038	244.071	532.578	1021.480	306.624	639.672	822.148	270.883	164.173	1353.556	269.508	70.783	1037.412	359.013	-48.992	856.219	297.719	474.522	823.175	244.559	403.717	442.353	205.250	359.778	55.094	165.116	305.014	20.185	301.575	400.737	28.325	384.590	383.083	26.980	280.744	114.605	850.884	261.392	184.108	438.918	214.963	221.460	54.348	167.716	272.298	27.290	311.675	187.786	29.017	399.056	209.974	23.811
889	8.88000	325.081	324.077	1621.928	262.471	476.170	1342.119	244.153	532.551	1021.552	306.814	639.598	822.085	270.951	164.279	1353.711	269.698	70.693	1037.406	358.817	-49.090	856.439	297.752	474.484	823.165	244.435	403.820	442.333	205.494	359.717	54.825	165.037	304.833	20.214	301.769	400.829	28.635	384.664	383.010	26.844	280.866	114.549	850.900	261.287	184.127	439.130	215.186	221.463	54.415	167.633	272.419	27.364	311.733	187.842	28.980	398.969	209.990	23.783
890	8.89000	325.166	324.070	1621.906	262.505	476.431	1342.173	244.237	532.683	1021.590	306.910	639.562	822.130	270.838	164.240	1353.613	269.600	70.619	1037.462	359.134	-49.020	856.447	297.777	474.504	823.159	244.594	403.753	442.355	205.411	359.777	54.695	165.012	304.909	20.310	301.752	400.781	28.502	384.432	383.047	26.613	280.872	114.603	850.884	261.223	184.263	438.966	214.311	221.332	55.149	167.706	272.249	27.303	311.760	187.836	28.945	399.170	209.985	23.550
891	8.90000	325.160	324.131	1621.919	262.633	476.400	1342.045	244.331	532.649	1021.488	307.034	639.461	821.898	270.907	164.259	1353.713	269.765	70.705	1037.452	359.152	-49.224	856.357	297.833	474.560	823.230	244.559	403.672	442.398	205.479	359.664	54.762	165.082	304.947	20.232	301.639	400.752	28.316	384.583	383.026	26.853	280.818	114.619	850.881	261.280	184.335	439.084	214.849	221.398	54.484	167.503	272.138	27.339	311.714	187.818	28.924	399.079	210.004	23.646
