NO_OF_FRAMES	636
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-10-08, 16:52:35	11145.92380184
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
2502	25.01000	85.513	345.900	1578.844	56.093	496.752	1315.100	20.922	591.490	1020.851	146.616	481.407	1157.603	-26.722	212.399	1330.617	-121.585	112.866	1047.585	90.027	192.717	1099.879	49.234	515.409	816.786	187.669	437.053	449.277	110.617	406.071	57.691	63.900	353.811	21.944	208.864	441.467	28.290	287.891	413.227	30.307	-110.363	189.856	811.058	-215.864	267.946	418.237	-411.479	361.511	83.995	-409.316	430.681	56.187	-391.552	268.442	35.195	-332.896	210.373	27.289
2503	25.02000	89.085	346.825	1580.113	59.014	497.938	1316.593	24.549	592.482	1022.353	149.817	482.386	1158.544	-21.330	213.095	1331.533	-115.618	113.105	1048.444	96.682	193.508	1098.351	53.768	516.703	818.041	189.306	438.061	448.743	111.131	405.641	56.935	63.784	353.841	22.052	208.620	441.732	28.066	287.883	413.367	30.181	-104.656	190.654	811.671	-211.352	265.939	419.110	-410.453	360.278	87.296	-408.798	429.830	59.258	-390.925	267.820	35.746	-332.677	210.438	27.166
2504	25.03000	92.806	347.866	1581.408	61.828	499.145	1318.023	28.211	593.471	1023.890	153.270	482.830	1160.222	-17.421	213.566	1332.602	-109.218	112.979	1049.467	102.575	193.850	1097.108	58.473	517.975	819.492	190.864	439.147	448.132	112.176	404.771	55.054	63.365	353.863	21.969	208.590	441.763	28.069	288.110	413.544	29.977	-98.644	191.357	812.663	-206.425	264.483	420.180	-409.892	358.633	90.413	-407.871	429.107	63.068	-390.249	267.339	36.367	-332.707	210.176	27.277
2505	25.04000	96.529	348.814	1582.896	64.292	500.376	1319.198	31.809	594.584	1025.150	156.864	483.990	1161.569	-12.793	213.978	1333.412	-103.031	113.768	1050.171	109.398	194.994	1095.012	63.074	519.212	820.860	192.397	440.206	447.748	111.837	405.305	55.531	63.956	353.879	21.863	208.607	441.876	27.951	287.823	413.493	30.031	-93.006	191.994	813.848	-201.872	263.234	421.275	-408.643	357.278	93.360	-406.565	427.614	67.467	-389.491	266.898	37.171	-332.297	210.125	27.225
2506	25.05000	100.235	349.984	1584.630	67.295	501.627	1320.980	35.515	595.700	1026.980	160.612	484.643	1163.145	-9.433	214.379	1337.186	-96.857	113.993	1051.349	116.073	195.711	1093.646	67.604	520.578	822.053	193.716	440.663	447.423	110.762	406.282	57.963	63.758	353.934	21.795	208.698	441.910	27.853	288.394	413.425	30.042	-87.153	192.817	815.174	-197.077	261.547	422.290	-407.250	356.160	97.010	-405.352	426.708	71.446	-388.799	266.219	38.151	-331.969	210.073	27.405
2507	25.06000	103.568	350.762	1586.015	70.299	502.565	1322.769	39.256	596.877	1028.470	163.981	485.510	1164.907	-3.361	215.519	1338.040	-90.905	114.615	1052.477	122.389	196.395	1092.341	72.416	521.698	823.496	195.093	441.025	447.092	112.570	404.841	54.769	64.032	354.043	21.662	208.635	441.953	28.043	288.191	413.302	30.147	-81.451	193.651	815.959	-191.670	259.693	424.126	-405.473	354.480	99.498	-404.193	425.330	75.726	-387.863	265.549	39.258	-331.874	210.086	27.148
2508	25.07000	107.103	351.864	1587.520	73.666	503.622	1324.670	43.330	598.302	1030.332	167.750	486.387	1166.461	1.813	216.616	1338.965	-84.216	115.254	1053.565	129.387	197.305	1090.252	77.138	522.926	825.011	196.295	441.377	446.688	111.213	406.085	57.049	63.587	354.027	21.950	208.647	441.768	27.943	288.099	413.475	30.209	-75.487	194.675	817.085	-187.062	257.953	425.071	-403.687	353.238	102.773	-402.341	423.769	80.023	-386.791	264.847	40.501	-331.308	209.956	27.061
2509	25.08000	110.663	353.047	1589.126	76.539	504.914	1326.081	47.552	599.640	1032.231	171.628	487.208	1168.154	6.080	217.719	1339.807	-77.870	116.153	1054.147	135.844	197.659	1088.394	81.790	523.941	826.375	197.514	441.701	446.627	111.888	405.869	56.236	63.796	354.003	21.740	208.582	441.782	27.871	287.956	413.420	29.970	-69.858	195.825	818.449	-180.946	257.074	425.530	-402.061	351.297	106.205	-401.026	422.473	84.604	-385.605	264.133	41.615	-330.358	209.843	26.871
2510	25.09000	114.091	354.000	1590.646	79.446	506.045	1328.231	51.893	601.166	1034.005	175.298	488.153	1170.086	9.533	218.573	1342.244	-71.816	116.943	1055.226	142.412	197.943	1086.062	86.205	525.010	827.607	198.396	441.961	446.391	111.153	406.107	57.108	63.971	354.052	21.767	208.597	441.880	27.842	287.903	413.298	30.117	-64.420	196.705	819.814	-176.160	254.601	427.990	-400.639	349.075	110.410	-399.338	420.623	89.297	-384.159	263.218	43.078	-329.106	209.437	26.937
2511	25.10000	117.298	355.025	1592.067	82.339	507.064	1329.786	56.102	602.486	1035.099	179.499	488.609	1171.801	14.598	219.637	1344.347	-65.496	118.087	1055.763	149.830	198.363	1083.196	91.047	526.117	828.844	199.358	442.277	446.320	112.839	404.349	53.838	63.559	354.136	21.844	208.672	441.955	27.832	288.204	413.340	29.811	-59.168	197.621	821.176	-170.583	253.496	428.774	-398.443	347.095	113.517	-397.446	418.646	92.878	-382.432	262.250	44.685	-327.894	209.296	27.015
2512	25.11000	120.804	355.977	1593.573	85.338	508.010	1331.403	60.247	604.027	1036.929	183.173	489.638	1172.886	17.336	220.022	1345.775	-59.381	119.120	1056.561	156.796	198.682	1079.871	95.767	526.917	829.838	200.198	442.765	446.221	113.859	403.436	52.243	63.843	354.084	22.045	208.767	441.923	27.872	288.158	413.488	29.993	-53.989	198.731	822.552	-164.992	252.650	429.623	-396.009	344.765	117.347	-395.431	416.990	96.819	-380.856	261.395	46.399	-326.960	208.787	27.008
2513	25.12000	124.382	357.075	1595.010	88.429	509.232	1333.031	64.726	605.627	1039.010	187.438	490.542	1174.402	22.709	221.891	1346.647	-53.418	120.352	1057.261	163.389	198.614	1076.857	100.404	527.740	831.130	200.923	443.496	446.196	112.803	404.573	53.977	63.471	354.027	22.108	208.610	441.877	27.918	288.437	413.270	29.953	-49.134	199.471	824.310	-160.928	250.523	432.355	-393.763	343.160	120.180	-393.523	414.888	101.507	-379.070	260.447	48.456	-325.942	208.340	26.866
2514	25.13000	127.615	357.908	1596.179	91.247	510.506	1335.180	69.108	607.038	1040.722	191.642	491.698	1175.802	25.830	222.765	1347.944	-47.355	121.678	1057.625	170.122	199.252	1073.748	104.845	528.294	831.831	201.922	444.541	446.058	112.757	404.945	54.196	63.780	354.167	22.029	208.567	442.076	27.677	288.267	413.419	29.947	-44.417	200.114	825.781	-156.287	249.620	433.811	-391.200	341.032	123.594	-391.358	413.242	104.906	-377.092	259.353	50.263	-324.632	207.952	26.328
2515	25.14000	131.178	358.895	1597.352	94.206	511.350	1336.535	73.349	608.608	1042.049	196.058	492.466	1176.910	28.159	222.711	1350.814	-41.313	122.860	1058.371	176.126	200.325	1070.636	109.581	529.035	832.844	202.453	445.359	446.004	111.686	405.849	55.222	63.558	354.066	22.439	208.463	442.263	27.690	288.144	413.509	30.053	-39.795	200.849	827.336	-151.520	248.878	434.836	-387.785	339.380	125.860	-389.575	411.012	109.182	-375.200	258.187	52.098	-323.592	207.406	26.318
2516	25.15000	134.466	359.809	1598.572	97.316	512.385	1337.739	77.503	610.210	1043.327	200.719	493.260	1177.097	31.960	223.572	1351.738	-35.590	124.142	1058.783	182.100	202.026	1067.726	113.823	529.505	833.728	203.139	446.143	445.696	112.275	405.531	53.965	63.508	354.023	22.395	208.548	442.639	27.591	288.412	413.395	29.898	-35.467	201.363	829.283	-147.223	248.259	435.947	-385.399	337.363	128.301	-387.081	409.383	112.197	-372.602	257.249	53.762	-322.410	206.955	25.779
2517	25.16000	137.761	360.863	1599.727	100.291	513.321	1338.726	81.827	611.730	1044.980	205.606	494.355	1177.728	35.307	224.732	1352.378	-30.008	125.481	1059.072	187.898	203.809	1064.237	118.292	529.648	834.635	203.680	446.853	445.493	112.866	405.370	53.834	63.672	354.229	22.319	208.508	442.638	27.553	288.433	413.436	30.032	-31.410	202.010	831.000	-143.636	246.995	438.473	-382.814	335.817	131.085	-384.783	407.874	114.808	-370.644	256.457	55.554	-321.618	206.901	25.581
2518	25.17000	140.833	361.872	1600.743	103.211	514.193	1340.303	85.861	613.264	1046.580	209.841	495.609	1178.397	40.372	226.023	1352.909	-24.487	126.692	1059.177	193.677	205.775	1061.660	122.445	530.105	835.386	204.284	447.415	445.155	112.607	405.307	53.654	63.602	354.261	22.333	208.607	442.815	27.644	288.637	413.390	29.866	-27.430	202.477	832.593	-139.861	246.457	439.862	-379.813	334.106	133.376	-382.102	406.062	118.652	-368.483	255.514	56.772	-320.526	206.710	25.350
2519	25.18000	143.790	362.714	1601.662	106.340	515.098	1341.530	89.880	614.830	1047.852	214.606	496.663	1179.260	43.431	227.134	1353.284	-19.257	128.143	1059.306	198.608	207.944	1058.840	126.715	530.258	836.066	204.744	448.104	445.029	112.763	405.291	53.865	63.501	354.310	22.498	208.580	443.046	27.519	288.521	413.302	29.677	-23.546	202.894	833.830	-136.024	246.282	440.437	-377.235	332.770	135.267	-379.773	404.707	120.811	-366.442	254.853	57.514	-319.038	206.777	25.340
2520	25.19000	146.800	363.768	1602.422	109.423	516.079	1342.189	93.512	616.171	1048.764	218.868	497.554	1178.921	46.631	227.928	1353.573	-14.160	129.866	1059.129	203.474	210.012	1056.336	130.261	530.676	836.597	205.243	448.459	445.018	113.191	405.483	53.459	63.341	354.257	22.824	208.611	443.177	27.511	288.327	413.273	29.921	-19.657	203.293	835.292	-132.461	246.125	441.354	-374.804	331.175	136.919	-377.173	403.586	122.847	-364.880	254.045	58.914	-318.083	206.616	25.433
2521	25.20000	149.726	364.734	1603.105	112.810	517.096	1343.017	97.056	617.636	1049.751	223.220	498.256	1178.277	50.122	229.240	1354.305	-9.249	131.309	1059.121	208.185	213.056	1054.135	133.834	530.827	836.983	205.985	448.819	444.644	112.860	405.520	53.967	63.413	354.373	22.722	208.646	443.262	27.600	288.536	413.358	29.636	-15.929	203.561	836.287	-128.771	246.021	442.848	-372.386	329.828	138.844	-374.574	402.194	125.352	-363.191	253.426	60.003	-316.933	206.998	26.147
2522	25.21000	152.456	365.852	1603.590	115.648	517.924	1343.367	100.674	618.800	1050.005	226.809	499.162	1178.702	52.905	229.851	1355.117	-4.984	132.920	1058.924	212.799	215.911	1051.957	137.199	531.094	837.460	206.733	449.315	444.624	113.350	405.616	53.980	63.470	354.319	22.794	208.508	443.320	27.384	288.392	413.052	29.609	-12.051	203.791	836.834	-126.329	246.016	444.433	-369.758	328.706	140.590	-372.241	400.714	127.934	-362.038	252.790	60.753	-315.632	207.175	26.223
2523	25.22000	155.122	366.871	1604.104	118.513	518.976	1343.453	104.088	619.944	1050.629	230.269	500.001	1179.252	56.560	230.521	1355.676	-0.127	134.621	1058.504	216.431	218.187	1050.351	140.512	531.501	838.204	207.331	449.675	444.521	112.652	405.596	54.453	63.419	354.321	22.935	208.638	443.519	27.364	288.606	413.271	29.787	-8.482	203.734	837.438	-123.654	245.863	445.607	-367.956	327.989	141.937	-369.891	400.078	129.927	-361.136	252.488	61.294	-315.048	207.250	26.254
2524	25.23000	157.966	367.937	1604.624	121.631	520.044	1343.821	107.223	621.252	1051.136	233.777	501.181	1179.362	60.196	231.213	1356.002	3.740	136.075	1058.496	220.645	220.585	1049.085	143.536	531.687	838.451	208.057	450.097	444.346	113.002	405.674	53.864	63.362	354.350	22.941	208.554	443.475	27.450	288.471	413.359	29.942	-4.732	203.730	837.894	-121.840	246.124	446.288	-365.753	327.140	143.259	-367.568	399.231	131.010	-360.260	252.068	62.050	-314.780	207.291	26.517
2525	25.24000	160.513	368.913	1604.822	124.386	520.857	1343.844	110.085	622.420	1051.370	237.230	502.494	1178.939	62.877	231.825	1356.021	7.204	137.581	1058.301	223.747	221.906	1048.495	146.552	531.927	838.729	208.616	450.614	444.358	112.611	405.629	54.347	63.268	354.189	23.152	208.437	443.516	27.404	288.331	413.199	29.875	-1.336	203.861	838.374	-119.631	246.380	447.072	-364.107	326.402	144.770	-365.162	398.243	133.364	-359.054	251.746	62.578	-314.382	207.492	26.932
2526	25.25000	163.154	369.860	1605.171	127.194	521.707	1343.864	113.093	623.487	1051.669	240.352	503.429	1178.922	66.042	232.721	1356.048	10.711	138.732	1057.746	227.723	223.761	1047.783	149.438	532.128	838.827	209.614	451.173	444.142	113.137	405.820	54.003	63.492	354.592	23.064	208.570	443.692	27.284	288.444	413.297	29.945	1.895	203.959	839.153	-117.810	246.445	448.317	-362.423	325.435	145.909	-362.952	397.642	134.745	-358.097	251.265	63.403	-313.463	207.803	27.103
2527	25.26000	165.743	370.886	1605.334	129.972	522.474	1343.870	116.039	624.314	1051.495	243.025	504.464	1179.053	68.621	233.024	1356.105	13.468	139.822	1057.570	230.735	224.542	1047.942	152.041	532.356	839.034	210.613	451.480	444.005	113.296	405.872	54.199	63.426	354.653	23.298	208.471	443.677	27.378	288.213	413.282	29.981	5.009	203.879	839.728	-116.514	246.289	448.916	-360.604	324.592	147.808	-361.653	396.515	136.262	-357.102	250.786	63.858	-312.636	207.933	27.530
2528	25.27000	168.403	371.784	1605.472	132.809	523.550	1343.779	118.734	625.019	1051.361	246.567	506.045	1178.767	71.275	233.503	1356.194	16.369	141.017	1057.544	233.816	225.072	1048.060	154.487	532.560	838.925	211.691	451.885	443.919	112.324	405.857	55.053	63.423	354.454	23.323	208.331	444.060	27.223	288.522	413.244	29.776	7.801	203.807	840.109	-116.142	245.215	451.206	-358.924	323.885	148.428	-360.269	395.854	137.517	-356.625	250.615	64.400	-312.170	208.078	27.923
2529	25.28000	171.028	372.624	1605.554	135.529	524.313	1343.850	121.102	625.766	1050.989	249.781	507.479	1178.630	73.876	234.467	1356.434	18.584	141.973	1057.578	236.625	225.244	1048.497	156.675	532.808	838.889	213.215	452.030	443.583	112.410	405.817	54.798	63.582	354.489	23.419	208.544	443.951	27.172	288.339	413.248	29.881	10.502	203.862	840.410	-114.292	245.470	451.966	-357.953	323.114	148.915	-358.385	395.010	139.189	-356.354	250.772	64.359	-312.109	207.909	27.926
2530	25.29000	173.616	373.362	1605.565	137.989	525.071	1343.391	123.176	626.256	1050.687	252.624	508.842	1178.689	76.604	235.259	1356.232	20.510	142.834	1057.744	239.072	224.697	1049.067	158.651	532.815	838.788	214.771	452.194	443.031	112.425	405.703	55.191	63.723	354.304	23.606	208.384	444.198	27.127	288.437	413.214	29.677	13.117	203.784	840.725	-114.093	245.178	452.834	-356.823	322.646	149.679	-356.996	394.295	140.671	-356.475	250.465	64.860	-312.151	208.100	27.802
2531	25.30000	176.068	374.083	1605.434	140.545	525.836	1342.913	125.552	626.496	1050.204	255.323	510.256	1178.928	78.540	235.728	1356.248	22.506	143.478	1057.914	241.480	224.350	1050.361	160.629	533.027	838.687	216.523	452.229	442.744	112.585	405.525	55.153	63.790	354.220	23.778	208.283	444.211	27.133	288.420	413.332	30.118	15.508	203.611	841.008	-112.620	245.351	453.144	-355.787	322.500	150.345	-355.472	393.728	141.993	-356.283	250.377	65.129	-311.824	208.460	27.522
2532	25.31000	178.585	374.861	1605.281	142.748	526.754	1342.629	127.727	626.964	1049.433	257.958	511.686	1178.502	80.633	236.235	1355.974	24.129	143.809	1058.145	243.800	223.824	1051.318	162.308	533.081	838.416	218.155	452.254	442.419	112.149	405.533	56.337	63.965	354.022	23.828	208.351	444.241	26.976	288.561	413.380	29.724	17.568	203.652	841.084	-111.276	245.830	453.617	-354.775	321.749	151.364	-354.176	392.942	142.802	-356.149	250.240	65.096	-311.977	208.375	27.662
2533	25.32000	181.054	375.477	1605.026	144.827	527.383	1342.265	129.484	627.321	1048.784	260.679	513.104	1177.700	85.118	237.824	1355.927	25.382	144.178	1058.252	245.670	222.795	1051.950	164.457	533.328	838.130	219.787	452.247	442.130	112.340	405.378	56.208	64.100	353.751	23.929	208.456	444.144	27.109	288.274	413.355	29.889	19.762	203.654	841.140	-110.278	245.813	453.994	-354.097	321.298	151.909	-353.427	392.371	143.579	-356.186	250.129	64.933	-312.502	208.493	27.154
2534	25.33000	183.554	376.045	1604.689	147.086	528.179	1341.552	130.812	627.412	1048.267	262.802	514.081	1177.631	86.362	238.249	1355.946	26.753	144.466	1058.495	247.037	221.898	1052.636	165.951	533.347	837.717	221.457	452.296	441.659	112.724	405.284	55.518	64.201	353.552	24.181	208.313	444.082	27.128	288.468	413.298	29.967	21.438	203.581	841.160	-109.746	245.529	454.563	-353.846	320.550	152.599	-352.714	391.854	144.380	-356.309	250.184	64.591	-312.590	208.430	26.624
2535	25.34000	185.904	376.544	1604.325	149.344	528.724	1340.964	132.670	627.440	1047.566	265.171	514.968	1177.204	89.794	239.470	1355.603	28.104	144.396	1058.559	248.549	220.999	1053.581	167.370	533.377	837.253	223.221	452.081	441.220	112.648	405.137	55.923	64.179	353.368	24.284	208.421	444.109	27.057	288.624	413.224	30.032	23.076	203.397	841.018	-109.375	245.278	455.098	-354.133	319.928	153.245	-352.187	391.277	145.102	-356.578	250.020	64.346	-313.138	208.167	26.069
2536	25.35000	188.004	377.058	1603.934	151.348	529.226	1340.267	134.103	627.461	1046.400	267.280	516.205	1176.330	91.256	239.021	1354.552	29.353	144.440	1058.564	250.113	219.961	1054.411	168.862	533.356	836.977	224.791	451.990	440.632	112.544	405.125	56.309	64.279	353.255	24.256	208.531	443.999	27.144	288.254	413.294	29.813	24.634	203.461	840.755	-109.124	245.124	455.303	-354.163	318.873	154.068	-352.160	390.457	145.752	-357.204	249.768	64.179	-313.570	207.581	25.784
2537	25.36000	190.311	377.498	1603.379	153.365	529.862	1339.506	135.322	627.372	1045.480	269.592	517.278	1174.844	94.711	240.179	1354.487	30.550	144.186	1058.435	251.320	219.139	1055.366	170.417	533.262	836.572	226.524	452.000	440.093	113.141	405.054	55.985	64.241	353.363	24.290	208.303	444.027	27.241	288.362	413.277	29.807	25.889	203.386	840.449	-109.179	244.692	455.520	-354.097	318.677	154.388	-352.393	389.716	146.527	-357.777	249.534	63.856	-313.840	207.693	25.644
2538	25.37000	192.508	377.927	1602.828	154.952	530.209	1338.314	136.136	627.013	1044.529	271.233	518.290	1174.101	95.147	239.809	1354.139	31.599	143.767	1058.325	252.526	218.068	1055.887	171.724	533.154	836.240	228.205	451.933	440.012	112.851	405.185	56.080	64.327	353.361	24.314	208.327	444.034	27.155	288.447	413.429	29.856	26.932	203.322	840.014	-109.225	244.376	455.624	-354.461	318.055	154.575	-352.590	389.039	146.811	-358.804	248.975	63.684	-313.832	207.774	25.471
2539	25.38000	194.467	378.331	1602.090	156.581	530.915	1337.521	136.674	626.850	1043.857	273.556	519.337	1172.296	96.729	239.960	1353.843	32.969	143.165	1057.938	253.464	217.098	1056.439	173.032	532.974	835.786	230.192	451.956	439.449	112.841	405.281	56.201	64.272	353.459	24.285	208.267	443.854	27.124	288.075	413.350	29.713	27.907	203.456	839.258	-108.897	244.092	455.259	-355.228	317.705	154.968	-352.871	388.557	146.948	-359.677	248.966	62.989	-314.286	207.760	25.227
2540	25.39000	196.310	378.729	1601.284	158.318	531.111	1336.771	136.918	626.424	1042.602	275.089	520.518	1171.281	99.384	240.447	1353.105	34.140	142.394	1058.063	254.632	216.148	1057.032	174.040	532.749	835.124	232.527	451.725	438.944	113.266	405.326	55.902	64.221	353.505	24.484	208.325	443.838	27.203	288.114	413.307	30.114	28.612	203.246	838.595	-108.893	243.801	454.920	-355.523	317.614	154.891	-353.507	387.979	147.283	-360.799	248.789	62.288	-314.352	207.681	25.349
2541	25.40000	197.923	379.025	1600.370	159.911	531.308	1336.032	136.703	625.938	1041.459	277.284	522.074	1169.237	101.785	240.941	1352.437	35.819	141.427	1057.788	255.996	214.874	1057.450	174.800	532.828	834.427	235.352	451.365	438.292	113.397	405.582	55.904	64.280	353.652	24.515	208.509	443.666	27.346	287.958	413.537	29.950	29.245	203.173	837.818	-109.027	243.287	454.352	-356.684	317.219	154.753	-354.216	387.600	147.081	-361.783	248.472	61.788	-314.477	207.576	25.030
2542	25.41000	199.437	379.352	1599.317	161.496	531.292	1335.030	135.665	625.496	1040.272	278.746	523.433	1166.773	103.033	240.556	1351.933	37.813	140.389	1057.480	257.833	213.886	1057.998	175.217	532.671	833.358	238.199	450.704	437.975	113.792	405.519	55.626	64.211	353.481	24.757	208.684	443.332	27.565	287.873	413.489	29.871	29.670	202.974	836.980	-109.121	243.168	453.462	-357.766	317.262	154.435	-355.334	387.297	146.864	-362.775	248.315	61.477	-314.942	207.681	25.175
2543	25.42000	200.768	379.629	1598.116	163.447	531.222	1333.937	134.118	624.886	1039.194	280.466	525.465	1164.090	105.471	240.452	1351.383	40.307	138.960	1057.555	260.407	212.930	1058.889	175.669	532.907	832.247	242.069	449.328	437.440	113.388	405.068	56.814	64.296	353.439	24.800	208.720	443.065	27.662	287.717	413.654	30.195	30.067	202.708	836.057	-109.484	243.188	452.852	-359.006	317.674	154.016	-356.419	387.458	146.830	-364.012	248.455	61.046	-315.295	207.804	25.085
2544	25.43000	201.874	379.829	1596.900	165.535	531.034	1332.505	132.524	624.398	1038.737	281.969	528.053	1161.199	106.760	239.986	1351.089	43.325	137.470	1057.292	262.999	211.812	1060.217	176.055	533.016	830.603	245.732	447.586	436.191	114.476	404.071	55.543	64.201	353.349	24.817	208.922	442.701	27.773	287.690	413.910	30.009	30.630	202.585	834.864	-109.986	243.388	451.972	-359.929	318.281	153.237	-357.650	387.613	146.212	-365.283	248.756	60.390	-315.573	208.195	25.147
2545	25.44000	202.793	380.093	1595.583	167.578	530.774	1331.253	129.617	624.159	1038.118	283.059	530.777	1157.374	109.424	240.279	1350.864	46.788	135.614	1057.392	266.245	210.535	1061.660	175.938	533.572	828.390	249.036	445.409	435.466	114.605	403.587	55.589	64.518	353.166	24.475	208.937	442.177	28.042	287.587	413.964	30.114	31.152	202.353	833.665	-110.316	243.747	451.328	-361.481	318.631	153.029	-359.043	388.189	145.524	-366.522	249.246	59.290	-316.105	208.534	25.232
2546	25.45000	203.378	380.197	1594.235	169.869	529.945	1329.866	125.611	624.252	1037.858	283.969	534.295	1153.708	112.909	240.567	1349.825	51.404	133.868	1057.082	270.686	209.530	1063.836	176.168	534.124	826.498	252.030	442.821	434.441	113.984	403.622	56.657	64.286	352.907	24.301	209.123	441.410	28.491	287.488	413.728	30.070	31.708	202.311	832.279	-111.878	244.270	451.089	-362.613	319.699	152.497	-360.745	388.840	145.324	-368.019	249.426	58.593	-316.442	208.905	25.125
2547	25.46000	203.573	380.202	1592.755	171.568	529.729	1328.450	121.462	624.342	1037.800	284.807	538.266	1148.647	116.195	241.400	1349.099	57.168	131.931	1056.952	275.599	208.499	1065.850	176.239	534.451	823.587	254.275	439.950	433.743	114.465	403.079	56.155	64.354	353.051	24.181	209.473	440.533	28.965	287.527	413.435	30.069	32.375	202.201	830.950	-113.677	245.350	450.351	-364.466	320.247	152.132	-362.037	389.599	144.745	-369.462	249.997	58.097	-316.768	209.431	25.189
2548	25.47000	203.625	380.086	1591.353	173.459	529.073	1327.145	116.230	624.463	1037.800	285.937	543.030	1144.625	119.299	242.270	1348.687	63.588	130.072	1056.480	281.282	208.251	1068.451	176.625	535.303	821.632	257.221	436.553	432.566	114.563	402.603	56.226	64.307	352.910	23.988	209.798	439.634	29.461	287.352	413.043	30.164	33.253	202.284	829.501	-114.135	248.137	448.521	-365.979	321.237	151.604	-363.923	390.267	143.795	-370.987	250.683	56.990	-317.433	209.878	25.119
2549	25.48000	203.578	379.713	1590.178	175.178	528.607	1325.753	110.286	625.104	1038.902	285.864	548.578	1138.480	121.838	243.204	1347.957	70.663	128.157	1056.635	287.753	208.283	1071.792	176.850	535.858	819.549	259.804	433.079	431.929	114.757	402.324	56.540	64.207	352.796	23.833	210.601	438.538	30.555	287.531	412.644	29.986	34.111	202.424	828.076	-115.181	250.567	447.924	-367.979	322.043	151.090	-365.727	391.018	142.492	-372.650	251.066	55.691	-317.787	210.299	25.085
2550	25.49000	203.236	379.287	1588.851	176.456	528.336	1324.469	103.588	626.179	1040.171	285.901	555.011	1133.490	124.171	244.257	1347.080	78.813	126.222	1056.931	294.995	209.199	1074.864	177.553	536.243	817.461	262.812	428.932	430.907	115.806	401.215	56.021	64.308	352.827	23.839	211.814	436.803	31.856	287.581	412.332	30.347	35.040	202.605	826.427	-117.560	252.495	448.228	-370.023	322.500	150.190	-367.180	391.642	141.791	-374.063	251.384	54.939	-318.339	210.494	25.401
2551	25.50000	202.602	378.614	1587.719	177.364	527.903	1323.536	96.185	627.563	1042.401	284.115	562.326	1128.524	126.549	245.630	1346.435	87.487	124.280	1056.933	302.330	210.093	1079.406	178.294	536.982	815.417	265.139	425.115	430.439	116.143	400.932	55.940	64.124	352.657	23.669	212.479	435.360	32.476	287.356	411.659	30.488	36.294	203.032	824.482	-120.470	254.438	448.714	-371.895	323.566	149.085	-368.459	392.019	140.858	-375.808	252.116	53.316	-319.333	210.967	25.862
2552	25.51000	201.846	377.891	1586.729	177.750	527.347	1322.474	88.844	629.300	1045.215	282.870	572.458	1124.015	128.742	246.644	1345.972	96.404	122.501	1057.390	309.239	210.594	1083.727	179.426	537.713	813.750	267.436	421.049	429.833	116.411	400.108	56.404	63.875	352.584	23.504	212.632	434.030	33.150	287.614	410.704	30.635	37.778	203.588	822.574	-123.588	256.098	449.486	-374.130	323.939	148.586	-369.491	391.970	140.534	-377.272	252.324	52.048	-320.159	211.274	25.691
2553	25.52000	201.020	377.056	1585.835	177.691	526.955	1321.920	80.346	631.494	1048.409	279.620	584.115	1120.858	131.020	247.997	1345.670	105.382	120.747	1058.063	316.575	211.043	1087.966	180.851	538.352	812.345	269.347	417.306	429.376	116.775	399.598	56.313	63.801	352.671	23.404	212.950	432.594	33.466	287.716	410.032	30.724	39.209	203.989	820.628	-126.725	257.268	450.891	-375.931	323.948	148.361	-370.043	391.355	140.349	-378.664	253.014	50.484	-320.737	211.372	25.814
