NO_OF_SAMPLES	127
FREQUENCY	100
TIME_STAMP	2021-10-08, 16:44:14	10644.81949717
FIRST_SAMPLE	153
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
198	1.97000	1.291023	-3.178872	3.134782	0.128398	0.116613	-0.089533	0.000000	0.000000	0.000000	
199	1.98000	1.290400	-3.178584	3.046941	0.137633	0.143932	-0.121704	0.000000	0.000000	0.000000	
200	1.99000	1.290871	-3.110417	2.869014	0.137154	0.116658	-0.071122	0.000000	0.000000	0.000000	
201	2.00000	1.244973	-3.065135	2.694088	0.109889	0.152629	-0.084778	0.000000	0.000000	0.000000	
202	2.01000	1.199561	-3.019562	2.692653	0.110241	0.116354	-0.084637	0.000000	0.000000	0.000000	
203	2.02000	1.313857	-3.156822	3.138226	0.055906	0.143237	-0.098624	0.000000	0.000000	0.000000	
204	2.03000	1.176381	-2.950815	2.692374	0.128701	0.116494	-0.102950	0.000000	0.000000	0.000000	
205	2.04000	1.199384	-3.247244	2.780817	0.146162	0.162003	-0.107882	0.000000	0.000000	0.000000	
206	2.05000	1.154009	-3.179334	2.782090	0.109995	0.161621	-0.103115	0.000000	0.000000	0.000000	
207	2.06000	1.268090	-3.019609	3.136491	0.083609	0.107162	-0.103059	0.000000	0.000000	0.000000	
208	2.07000	1.200058	-2.974323	3.048291	0.083151	0.116033	-0.070816	0.000000	0.000000	0.000000	
209	2.08000	1.245129	-3.156568	2.605597	0.100530	0.161637	-0.080240	0.000000	0.000000	0.000000	
210	2.09000	1.313631	-3.156564	2.604106	0.082862	0.107302	-0.084812	0.000000	0.000000	0.000000	
211	2.10000	1.154636	-3.088517	3.047333	0.074271	0.106931	-0.089163	0.000000	0.000000	0.000000	
212	2.11000	1.176623	-3.019712	2.606216	0.109672	0.170610	-0.075494	0.000000	0.000000	0.000000	
213	2.12000	1.267857	-3.042807	2.695101	0.055906	0.134161	-0.098432	0.000000	0.000000	0.000000	
214	2.13000	1.177121	-3.065837	3.049947	0.055970	0.152085	-0.098383	0.000000	0.000000	0.000000	
215	2.14000	1.177532	-3.157116	3.314986	0.056057	0.143020	-0.098458	0.000000	0.000000	0.000000	
216	2.15000	1.176602	-2.951299	2.873138	0.100915	0.179550	-0.084642	0.000000	0.000000	0.000000	
217	2.16000	1.176498	-3.019666	2.694692	0.101043	0.161536	-0.098418	0.000000	0.000000	0.000000	
218	2.17000	1.336202	-3.065366	2.785035	0.082351	0.179639	-0.071124	0.000000	0.000000	0.000000	
219	2.18000	1.313288	-3.018992	2.870475	0.146123	0.143883	-0.071142	0.000000	0.000000	0.000000	
220	2.19000	1.199178	-3.020104	2.519179	0.055720	0.170311	-0.107537	0.000000	0.000000	0.000000	
221	2.20000	1.177150	-3.111228	2.782776	0.091608	0.152355	-0.070925	0.000000	0.000000	0.000000	
222	2.21000	1.244522	-3.065114	2.517778	0.100911	0.170746	-0.107716	0.000000	0.000000	0.000000	
223	2.22000	1.199710	-3.156649	2.871191	0.091955	0.152458	-0.098531	0.000000	0.000000	0.000000	
224	2.23000	1.199823	-3.088334	2.871097	0.083007	0.134243	-0.089262	0.000000	0.000000	0.000000	
225	2.24000	1.313940	-3.065251	3.048479	0.100768	0.134424	-0.057323	0.000000	0.000000	0.000000	
226	2.25000	1.176821	-3.065576	2.694611	0.082815	0.152332	-0.089225	0.000000	0.000000	0.000000	
227	2.26000	1.176910	-3.088182	2.871237	0.100990	0.152454	-0.089291	0.000000	0.000000	0.000000	
228	2.27000	1.108141	-3.065090	2.515861	0.137004	0.161745	-0.089235	0.000000	0.000000	0.000000	
229	2.28000	1.290853	-3.042070	3.047694	0.128157	0.134637	-0.071097	0.000000	0.000000	0.000000	
230	2.29000	1.108115	-3.065439	2.517267	0.100903	0.170544	-0.102945	0.000000	0.000000	0.000000	
231	2.30000	1.245596	-3.042836	2.872360	0.082423	0.152295	-0.052601	0.000000	0.000000	0.000000	
232	2.31000	1.176702	-3.088945	2.252984	0.037200	0.161101	-0.089127	0.000000	0.000000	0.000000	
233	2.32000	1.246064	-3.157152	3.048261	0.055655	0.115923	-0.066364	0.000000	0.000000	0.000000	
234	2.33000	1.131287	-3.111225	2.693777	0.083022	0.143269	-0.102952	0.000000	0.000000	0.000000	
235	2.34000	1.108873	-3.179838	2.515838	0.091462	0.143273	-0.070847	0.000000	0.000000	0.000000	
236	2.35000	1.199616	-3.042968	2.784238	0.055846	0.152152	-0.098373	0.000000	0.000000	0.000000	
237	2.36000	1.267422	-3.019829	2.431201	0.082234	0.197711	-0.080173	0.000000	0.000000	0.000000	
238	2.37000	1.199113	-2.973752	2.695024	0.127940	0.179832	-0.084725	0.000000	0.000000	0.000000	
239	2.38000	1.244561	-3.064800	2.515859	0.128215	0.143800	-0.103142	0.000000	0.000000	0.000000	
240	2.39000	1.154016	-2.951516	2.605010	0.083142	0.116070	-0.084468	0.000000	0.000000	0.000000	
241	2.40000	1.199117	-2.951216	2.606014	0.092222	0.143402	-0.102940	0.000000	0.000000	0.000000	
242	2.41000	1.290444	-3.042495	2.518035	0.091505	0.161596	-0.075606	0.000000	0.000000	0.000000	
243	2.42000	1.245258	-3.088578	2.784558	0.055574	0.161254	-0.089300	0.000000	0.000000	0.000000	
244	2.43000	1.199382	-2.973782	2.693531	0.128087	0.143609	-0.075498	0.000000	0.000000	0.000000	
245	2.44000	1.199899	-3.020108	2.606012	0.082394	0.143217	-0.052489	0.000000	0.000000	0.000000	
246	2.45000	1.153990	-2.974209	2.694530	0.100874	0.152380	-0.075397	0.000000	0.000000	0.000000	
247	2.46000	1.153240	-3.019826	2.253171	0.091545	0.197714	-0.102969	0.000000	0.000000	0.000000	
248	2.47000	1.290481	-2.973871	2.695185	0.109683	0.161667	-0.066430	0.000000	0.000000	0.000000	
249	2.48000	1.177285	-3.088851	2.605932	0.055398	0.133978	-0.066210	0.000000	0.000000	0.000000	
250	2.49000	1.108139	-2.905883	2.696103	0.091915	0.179410	-0.089076	0.000000	0.000000	0.000000	
251	2.50000	1.244717	-3.042570	2.608373	0.091358	0.206791	-0.084793	0.000000	0.000000	0.000000	
252	2.51000	1.176456	-3.042213	2.515755	0.128089	0.143662	-0.089267	0.000000	0.000000	0.000000	
253	2.52000	1.086390	-3.225458	2.781545	0.100479	0.152322	-0.066313	0.000000	0.000000	0.000000	
254	2.53000	1.199779	-3.043136	2.517098	0.046731	0.115887	-0.084515	0.000000	0.000000	0.000000	
255	2.54000	1.244897	-3.088092	2.694839	0.091866	0.161579	-0.098540	0.000000	0.000000	0.000000	
256	2.55000	1.154038	-3.065649	2.517776	0.091399	0.170451	-0.070864	0.000000	0.000000	0.000000	
257	2.56000	1.244715	-2.951433	2.518863	0.073726	0.161399	-0.089214	0.000000	0.000000	0.000000	
258	2.57000	1.199646	-3.111074	2.517578	0.109173	0.179685	-0.057236	0.000000	0.000000	0.000000	
259	2.58000	1.199823	-3.019863	2.694113	0.100613	0.143359	-0.057121	0.000000	0.000000	0.000000	
260	2.59000	1.245019	-2.928706	2.518796	0.082380	0.161379	-0.057091	0.000000	0.000000	0.000000	
261	2.60000	1.131248	-3.088923	2.251789	0.046407	0.143010	-0.089059	0.000000	0.000000	0.000000	
262	2.61000	1.245241	-2.974284	2.784968	0.091321	0.179509	-0.052599	0.000000	0.000000	0.000000	
263	2.62000	1.176965	-3.156973	2.606633	0.082252	0.179486	-0.075550	0.000000	0.000000	0.000000	
264	2.63000	1.267596	-2.928570	2.518852	0.082556	0.161447	-0.070889	0.000000	0.000000	0.000000	
265	2.64000	1.108566	-3.065767	2.695118	0.082645	0.170325	-0.084569	0.000000	0.000000	0.000000	
266	2.65000	1.130454	-3.020012	2.075177	0.073674	0.170442	-0.112030	0.000000	0.000000	0.000000	
267	2.66000	1.176135	-3.088008	2.251215	0.109753	0.170760	-0.103046	0.000000	0.000000	0.000000	
268	2.67000	1.153634	-2.951315	2.606741	0.100907	0.170523	-0.089166	0.000000	0.000000	0.000000	
269	2.68000	1.199573	-3.156406	2.872453	0.127458	0.206982	-0.075728	0.000000	0.000000	0.000000	
270	2.69000	1.086454	-3.363015	1.985801	0.071793	0.197414	-0.025044	0.000000	0.000000	0.000000	
271	2.70000	-0.364976	-2.798211	2.781472	0.032960	0.157694	0.326122	0.000000	0.000000	0.000000	
272	2.71000	0.630155	-2.109281	1.901099	0.055213	0.150899	0.027029	0.000000	0.000000	0.000000	
273	2.72000	0.495019	-2.041747	2.521742	0.036736	0.141216	0.096089	0.000000	0.000000	0.000000	
274	2.73000	-0.002815	-2.591482	2.430519	0.042677	0.194658	0.252320	0.000000	0.000000	0.000000	
275	2.74000	-0.072905	-1.861232	1.901136	0.035009	0.158233	0.225502	0.000000	0.000000	0.000000	
276	2.75000	-0.255324	-1.769816	1.900379	0.080345	0.176411	0.225697	0.000000	0.000000	0.000000	
277	2.76000	0.426956	-2.110469	2.521369	0.027614	0.141070	0.096149	0.000000	0.000000	0.000000	
278	2.77000	-0.616991	-2.068310	2.519854	0.042831	0.193467	0.317747	0.000000	0.000000	0.000000	
279	2.78000	-0.119281	-1.656038	1.728086	0.025742	0.230487	0.216464	0.000000	0.000000	0.000000	
